timestamp,source,scenario,lat,lon,alt,lat_std,lon_std,mean_cnr,min_cnr,max_cnr,std_cnr,cnr_trend,num_satellites,sat_mean,sat_min,sat_visibility,sat_drop_rate,pdop,hdop,vdop,gdop,dop_ratio,solution_status,baseline_sats,solution_age,fix_continuity,fix_transitions,position_variance,cnr_variance,elevation_violations,multipath,clock_bias,iono_delay,tropo_delay,cycle_slips,residual_mean,residual_std,label,label_name
2021-05-17 02:32:56+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301210483333332,114.17899315,10.9,,,24.797619047619047,23.416666666666668,26.178571428571427,1.3809523809523796,0.0,8.0,9.0,8.0,0.16,-2.0,1.3,1.0,0.8,1.392838827718412,1.25,0.8,8.0,0.0,1.0,0.0,6.25,1.9070294784580462,0.0,12.602016322611616,0.0,0.0,2.1735599999999997,0.0,2.0,0.13809523809523797,2,DEGRADED
2021-05-17 02:32:57+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301210483333332,114.17899315,10.9,,,25.055555555555557,23.416666666666668,26.178571428571427,1.1850803643178207,1.0773809523809543,8.0,8.666666666666666,8.0,0.16,-1.0,1.3,1.0,0.8,1.392838827718412,1.25,0.8,8.0,0.0,1.0,0.0,6.25,1.4044154698916587,0.0,12.472283813747227,0.0,0.0,2.1735599999999997,2.0,2.0,0.11850803643178208,1,WARNING
2021-05-17 02:32:58+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301210483333332,114.17899315,10.9,,,25.327380952380953,23.416666666666668,26.178571428571427,1.1291495656008537,0.757142857142856,8.0,8.5,8.0,0.16,-0.6666666666666666,1.3,1.0,0.8,1.392838827718412,1.25,0.8,8.0,0.0,1.0,0.0,6.25,1.2749787414965965,0.0,12.338425381903642,0.0,0.0,2.1735599999999997,1.0,2.0,0.11291495656008538,1,WARNING
2021-05-17 02:32:59+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301210483333332,114.17899315,10.9,,,25.324404761904763,23.416666666666668,26.178571428571427,1.0099596150521464,0.37559523809523354,9.0,8.6,8.0,0.18,-0.5,1.3,1.0,0.8,1.392838827718412,1.25,0.8,9.0,0.0,1.0,0.0,6.25,1.0200184240362797,0.0,12.339875426019509,0.0,0.0,2.1735599999999997,3.0,2.0,0.10099596150521464,1,WARNING
2021-05-17 02:33:00+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301210483333332,114.17899315,10.9,,,25.2234623015873,23.416666666666668,26.178571428571427,0.9491903153942717,0.12810374149659862,9.0,8.666666666666666,8.0,0.18,-0.4,1.3,1.0,0.8,1.392838827718412,1.25,0.8,9.0,0.0,1.0,0.0,6.25,0.900962254838277,0.0,12.389258709353891,0.0,0.0,2.1735599999999997,1.0,2.0,0.09491903153942717,1,WARNING
2021-05-17 02:33:01+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301210483333332,114.17899315,10.9,,,25.108205782312922,23.416666666666668,26.178571428571427,0.9230155755464906,-0.006377551020408129,10.0,8.857142857142858,8.0,0.2,-0.3333333333333333,1.2,1.0,0.8,1.3,1.25,0.8,10.0,0.0,1.0,0.0,6.25,0.8519577527014193,0.0,12.446130269496821,0.0,0.0,2.1735599999999997,3.0,2.0,0.09230155755464907,1,WARNING
2021-05-17 02:33:02+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301210483333332,114.17899315,10.9,,,25.050037202380953,23.416666666666668,26.178571428571427,0.8770109004184944,-0.04303075396825469,8.0,8.75,8.0,0.16,-0.5714285714285714,1.2,1.0,0.8,1.3,1.25,0.8,8.0,0.0,1.0,0.0,6.25,0.7691481194528583,0.0,12.475031373218782,0.0,0.0,2.1735599999999997,0.0,2.0,0.08770109004184945,1,WARNING
2021-05-17 02:33:03+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.30120665,114.17897921666666,11.3,,,24.856205908289244,23.305555555555557,26.178571428571427,0.9920946435928213,-0.14642030423280308,10.0,8.88888888888889,8.0,0.2,-0.5,1.2,1.0,0.8,1.3,1.25,0.8,10.0,0.0,1.0,0.0,6.25,0.984251781845567,0.0,12.572312972986154,0.0,0.0,2.16892,1.0,2.0,0.09920946435928213,2,DEGRADED
2021-05-17 02:33:04+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301200533333333,114.1789727,11.3,,,24.67308531746032,23.025,26.178571428571427,1.0897820702924137,-0.20637145262145262,9.0,8.9,8.0,0.18,-0.5555555555555556,1.1,0.8,0.8,1.2083045973594573,1.0,0.8,9.0,0.0,1.0,0.0,4.0,1.1876249607308194,0.0,8.105998800987676,0.0,0.0,2.16892,2.0,1.6,0.10897820702924138,2,DEGRADED
2021-05-17 02:33:05+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301190133333332,114.17895703333333,11.3,,,24.583486652236658,23.025,26.178571428571427,1.0770043005060195,-0.19957792207792288,7.0,8.727272727272727,7.0,0.14,-0.7,1.1,0.8,0.8,1.2083045973594573,1.0,0.8,7.0,0.0,1.0,0.0,4.0,1.1599382633084603,0.0,8.135542481391816,0.0,0.0,2.16892,1.0,1.6,0.10770043005060195,2,DEGRADED
2021-05-17 02:33:06+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301173616666667,114.17893411666667,10.9,,,24.52236276455027,23.025,26.178571428571427,1.0508920817433958,-0.18173250360750307,11.0,8.916666666666666,7.0,0.22,-0.6363636363636364,1.1,0.8,0.8,1.2083045973594573,1.0,0.8,11.0,0.0,1.0,0.0,4.0,1.104374167470968,0.0,8.155820950871897,0.0,0.0,2.1735599999999997,0.0,1.6,0.10508920817433959,2,DEGRADED
2021-05-17 02:33:07+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.3011536,114.17890611666667,10.2,,,24.49420024420025,23.025,26.178571428571427,1.0143667182357292,-0.15485947584161797,9.0,8.923076923076923,7.0,0.18,-0.75,1.2,0.8,0.8,1.3,1.0,0.8,9.0,0.0,1.0,0.0,4.0,1.0289398390643232,0.0,8.165198210435799,0.0,0.0,2.18168,0.0,1.6,0.10143667182357292,2,DEGRADED
2021-05-17 02:33:08+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301136533333334,114.17888231666667,8.1,,,24.44302721088436,23.025,26.178571428571427,0.9947295952557933,-0.144356793999653,10.0,9.0,7.0,0.2,-0.6923076923076923,1.2,0.9,0.8,1.3,1.125,0.8,10.0,0.0,1.0,0.0,5.0625,0.9894869676777543,0.0,10.355714037223862,0.0,0.0,2.20604,2.0,1.8,0.09947295952557933,2,DEGRADED
2021-05-17 02:33:09+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.30111415,114.17885696666667,7.3,,,24.284325396825402,22.0625,26.178571428571427,1.1296587497253423,-0.1768030753968249,13.0,9.266666666666667,7.0,0.26,-0.6428571428571429,1.1,0.9,0.8,1.2083045973594573,1.125,0.8,13.0,0.0,1.0,0.0,5.0625,1.2761288908310235,0.0,10.423390226565243,0.0,0.0,2.2153199999999997,0.0,1.8,0.11296587497253424,2,DEGRADED
2021-05-17 02:33:10+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301084533333334,114.17884431666667,7.3,,,24.41712324134199,22.0625,26.40909090909091,1.208676899662556,-0.0987327052032927,11.0,9.375,7.0,0.22,-0.7333333333333333,1.0,0.8,0.7,1.118033988749895,1.142857142857143,0.8,11.0,0.0,1.0,0.0,4.0,1.4608998477778887,0.0,8.190973114366269,0.0,0.0,2.2153199999999997,4.0,1.6,0.12086768996625562,2,DEGRADED
2021-05-17 02:33:11+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301054916666665,114.17885415,7.1,,,24.578861089890502,22.0625,27.166666666666668,1.339220171989691,-0.02836463815324051,10.0,9.411764705882353,7.0,0.2,-0.75,1.1,0.7,0.7,1.2083045973594573,1.0,0.8,10.0,0.0,1.0,0.0,3.0625,1.7935106690640976,0.0,6.229946922275484,0.0,0.0,2.21764,6.0,1.4,0.1339220171989691,2,DEGRADED
2021-05-17 02:33:12+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301032033333332,114.17887763333333,7.4,,,24.862941456691455,22.0625,29.692307692307693,1.7509424088414312,0.06582357843967791,12.0,9.555555555555555,7.0,0.24,-0.7058823529411765,1.1,0.8,0.7,1.2083045973594573,1.142857142857143,0.8,12.0,0.0,1.0,0.0,4.0,3.0657993190794333,0.0,8.044100507913686,0.0,0.0,2.2141599999999997,7.0,1.6,0.17509424088414313,2,DEGRADED
2021-05-17 02:33:13+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.301004083333332,114.17890596666666,7.6,,,25.067523485286642,22.0625,29.692307692307693,1.9125401893332088,0.11732465025228193,12.0,9.68421052631579,7.0,0.24,-0.6666666666666666,1.1,0.8,0.7,1.2083045973594573,1.142857142857143,0.8,12.0,0.0,1.0,0.0,4.0,3.6578099758147062,0.0,7.978450688094091,0.0,0.0,2.21184,5.0,1.6,0.1912540189333209,1,WARNING
2021-05-17 02:33:14+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.300949733333333,114.17896168333333,7.2,,,25.242823781610547,22.0625,29.692307692307693,2.0146446736230406,0.1506497848802129,14.0,9.9,7.0,0.28,-0.631578947368421,1.0,0.8,0.7,1.118033988749895,1.142857142857143,0.8,14.0,0.0,1.0,0.0,4.0,4.058793160957688,0.0,7.92304386111115,0.0,0.0,2.21648,9.0,1.6,0.20146446736230406,1,WARNING
2021-05-17 02:33:15+00:00,urbannav_google_pixel4,urbannav_hk_urban,22.300904983333332,114.17900241666666,7.0,,,25.357748839629092,22.0625,29.692307692307693,2.032159608731927,0.16144983003796964,13.0,10.047619047619047,7.0,0.26,-0.65,1.0,0.7,0.7,1.118033988749895,1.0,0.8,13.0,0.0,1.0,0.0,3.0625,4.129672675361499,0.0,6.038588084786778,0.0,0.0,2.2188,6.0,1.4,0.2032159608731927,1,WARNING
